region,tenure,age,marital,address,income,ed,employ,retire,gender,reside,tollfree,equip,callcard,wireless,longmon,tollmon,equipmon,cardmon,wiremon,longten,tollten,equipten,cardten,wireten,multline,voice,pager,internet,callid,callwait,forward,confer,ebill,custcat,churn
1,65,70,1,9,115.00,2,39,1,1,2,1,0,1,1,26.85,26.00,0.00,43.00,33.75,"1,749.60","1,629.65",0.00,"2,865.00","2,213.65",1,1,0,0,1,1,1,1,1,4,0
1,22,44,1,19,37.00,4,1,0,0,2,1,0,1,0,14.30,35.25,0.00,18.50,0.00,332.90,702.05,0.00,370.00,0.00,1,1,0,0,1,1,1,1,0,3,0
1,60,53,0,32,93.00,1,28,0,0,1,1,0,1,0,13.35,39.50,0.00,21.00,0.00,806.35,"2,493.90",0.00,"1,260.00",0.00,0,0,0,0,1,1,1,1,0,3,0
2,19,32,0,12,71.00,4,5,0,1,1,1,1,1,1,5.25,21.50,62.40,17.00,47.80,97.40,419.25,"1,142.55",275.00,928.45,1,1,1,1,1,1,1,1,1,4,1
3,18,25,0,4,26.00,2,7,0,1,3,1,0,1,0,3.30,27.50,0.00,31.00,0.00,50.35,531.10,0.00,540.00,0.00,0,0,0,0,0,0,0,1,0,1,0
1,9,37,1,10,14.00,4,5,0,1,6,0,1,0,0,2.40,0.00,25.25,0.00,0.00,22.60,0.00,183.25,0.00,0.00,0,0,0,0,1,0,0,0,0,1,1
1,1,34,1,6,18.00,1,0,0,1,2,0,0,0,0,1.60,0.00,0.00,0.00,0.00,1.60,0.00,0.00,0.00,0.00,0,0,0,1,0,0,0,0,0,1,1
3,10,28,1,2,36.00,4,0,0,1,3,1,1,0,1,6.30,19.75,27.35,0.00,22.65,67.50,175.15,239.40,0.00,205.15,0,1,1,1,1,1,1,1,1,4,0
3,45,34,1,14,43.00,4,0,0,0,4,0,1,0,0,6.55,0.00,32.35,0.00,0.00,315.20,0.00,"1,446.45",0.00,0.00,1,0,0,1,0,0,0,0,1,2,1
1,25,28,1,6,41.00,4,4,0,1,4,1,1,1,1,5.80,14.25,33.85,31.50,26.60,138.85,363.75,849.85,775.00,616.55,0,1,0,0,0,1,1,1,1,3,1
3,66,39,0,1,66.00,2,15,0,1,1,0,0,1,0,11.60,0.00,0.00,11.50,0.00,785.70,0.00,0.00,785.00,0.00,1,0,0,0,0,0,0,0,0,2,0
1,27,67,0,1,33.00,4,19,1,1,1,1,1,1,0,3.60,17.75,32.35,12.00,0.00,136.90,481.70,807.75,320.00,0.00,1,1,0,0,0,1,1,1,0,3,1
1,19,41,0,5,53.00,4,6,0,0,1,0,0,0,0,6.45,0.00,0.00,0.00,0.00,157.30,0.00,0.00,0.00,0.00,0,0,0,0,1,0,0,0,0,1,0
2,17,41,1,9,28.00,4,3,0,0,6,0,0,1,0,1.80,0.00,0.00,10.00,0.00,27.10,0.00,0.00,140.00,0.00,0,0,0,0,1,1,0,0,0,1,0
2,16,36,0,13,58.00,4,4,0,0,1,1,1,0,0,4.85,18.00,31.75,0.00,0.00,89.95,286.40,477.80,0.00,0.00,0,0,0,0,0,1,1,0,1,1,0
1,8,42,1,2,129.00,4,17,0,1,3,0,0,0,0,6.10,0.00,0.00,0.00,0.00,63.80,0.00,0.00,0.00,0.00,0,0,0,1,0,0,0,1,1,1,0
1,3,25,0,0,65.00,4,0,0,1,1,0,1,1,0,3.30,0.00,34.25,11.25,0.00,5.90,0.00,47.65,5.00,0.00,0,1,0,1,1,1,0,1,1,4,1
3,59,57,0,26,311.00,3,36,0,1,1,0,0,1,0,28.75,0.00,0.00,7.50,0.00,"1,719.20",0.00,0.00,415.00,0.00,0,0,0,0,0,0,0,0,0,1,0
2,45,37,0,2,57.00,3,14,0,1,1,0,1,0,0,10.80,0.00,25.00,0.00,0.00,508.80,0.00,"1,064.75",0.00,0.00,1,0,0,0,0,0,0,0,1,2,0
1,66,62,0,31,47.00,2,4,0,1,1,1,0,1,0,34.25,21.00,0.00,20.00,0.00,"2,298.25","1,425.35",0.00,"1,355.00",0.00,1,0,0,0,0,0,0,0,0,2,0
3,28,50,1,7,25.00,1,3,0,0,2,0,0,1,0,14.85,0.00,0.00,13.00,0.00,378.85,0.00,0.00,345.00,0.00,0,0,0,0,0,0,1,0,0,1,0
1,15,38,1,11,46.00,5,11,0,0,3,0,0,0,0,3.85,0.00,0.00,0.00,0.00,56.30,0.00,0.00,0.00,0.00,0,0,0,0,1,0,0,0,0,1,1
3,39,34,1,10,51.00,3,13,0,1,4,1,0,1,1,7.90,78.75,0.00,35.00,38.80,304.45,"3,104.50",0.00,"1,390.00","1,407.85",0,1,1,0,1,1,1,1,0,4,0
3,38,33,0,4,19.00,2,5,0,1,2,1,0,0,0,8.50,14.25,0.00,0.00,0.00,323.85,590.45,0.00,0.00,0.00,0,0,0,0,1,1,0,0,0,3,0
3,34,29,0,5,26.00,3,4,0,1,2,0,1,0,0,6.75,0.00,25.80,0.00,0.00,195.20,0.00,780.85,0.00,0.00,1,0,0,1,0,0,0,0,1,2,0
3,60,57,1,18,72.00,5,30,1,0,2,1,1,1,1,20.35,29.00,50.25,20.50,55.90,"1,263.90","1,806.85","3,005.20","1,140.00","3,353.50",1,1,1,1,1,1,1,1,1,4,0
3,72,65,1,33,71.00,1,41,1,1,4,1,0,1,0,53.65,22.50,0.00,66.25,0.00,"4,036.90","1,717.45",0.00,"4,585.00",0.00,1,0,0,0,1,1,1,0,0,3,0
1,42,42,1,9,41.00,2,13,0,0,8,1,0,0,0,15.00,29.25,0.00,0.00,0.00,597.20,"1,250.10",0.00,0.00,0.00,0,1,0,0,0,1,1,0,0,3,0
3,32,37,0,9,44.00,2,7,0,0,1,0,0,0,0,11.25,0.00,0.00,0.00,0.00,359.35,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,1,1,1,0
3,48,50,1,4,208.00,4,19,0,1,2,1,1,1,1,12.90,22.75,43.20,12.00,41.25,652.90,"1,108.90","1,913.55",570.00,"1,905.85",1,1,1,1,1,1,0,1,1,4,1
3,63,37,1,1,45.00,4,9,0,1,6,0,1,1,0,14.95,0.00,39.25,13.50,0.00,974.15,0.00,"2,383.10",820.00,0.00,1,1,0,1,0,0,0,0,1,2,0
3,45,27,1,3,39.00,3,2,0,0,4,0,0,0,0,13.45,0.00,0.00,0.00,0.00,583.90,0.00,0.00,0.00,0.00,1,0,0,0,0,0,1,0,0,2,0
2,68,42,0,16,89.00,4,12,0,0,1,0,1,1,0,25.60,0.00,33.00,16.00,0.00,"1,759.60",0.00,"2,200.15","1,020.00",0.00,1,0,0,1,0,0,0,0,1,2,0
1,6,29,1,4,19.00,2,5,0,1,2,0,0,0,0,4.20,0.00,0.00,0.00,0.00,25.25,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,1,0
1,68,57,1,33,15.00,2,0,0,1,2,1,0,1,1,16.10,49.00,0.00,18.75,50.60,"1,120.35","3,330.85",0.00,"1,320.00","3,229.20",1,1,1,1,1,1,1,1,1,4,1
3,72,68,1,26,59.00,2,36,1,1,2,1,1,1,1,58.65,24.00,38.20,20.25,48.85,"4,219.10","1,818.00","2,706.60","1,335.00","3,401.60",1,1,0,1,1,1,1,1,0,4,0
3,53,38,1,15,20.00,3,6,0,1,4,0,0,1,1,12.05,0.00,0.00,10.75,20.25,547.05,0.00,0.00,545.00,"1,048.40",1,0,0,1,0,1,1,0,1,2,0
3,20,51,1,11,27.00,4,6,0,0,3,1,0,1,0,9.05,24.75,0.00,11.50,0.00,182.95,490.25,0.00,215.00,0.00,0,0,0,0,1,1,1,1,1,3,0
2,70,35,1,4,48.00,2,9,0,0,3,0,0,1,0,43.60,0.00,0.00,30.00,0.00,"3,040.80",0.00,0.00,"2,020.00",0.00,1,0,0,0,0,0,0,1,0,2,0
3,32,47,0,25,135.00,2,6,0,1,1,0,0,0,0,10.50,0.00,0.00,0.00,0.00,353.00,0.00,0.00,0.00,0.00,0,0,0,1,0,0,0,0,0,1,0
2,61,52,1,23,19.00,1,0,0,0,2,1,1,1,0,18.20,24.75,29.95,9.25,0.00,"1,037.65","1,568.40","1,758.40",570.00,0.00,1,0,0,0,1,1,1,1,0,3,1
1,24,25,1,3,28.00,4,0,0,0,3,0,1,1,1,10.60,0.00,40.40,25.25,23.40,267.30,0.00,920.15,530.00,533.85,1,0,1,1,0,0,0,0,1,2,0
2,56,61,1,14,12.00,1,16,1,1,2,0,0,1,0,16.85,0.00,0.00,11.25,0.00,881.65,0.00,0.00,595.00,0.00,0,0,0,0,0,0,0,0,0,1,0
3,54,59,0,28,28.00,2,15,0,0,1,0,1,1,1,10.70,0.00,31.65,5.25,19.05,638.55,0.00,"1,717.70",290.00,894.10,1,0,0,1,1,0,0,1,0,2,0
3,43,38,1,7,18.00,3,8,0,1,3,0,1,0,1,9.40,0.00,39.55,0.00,29.40,411.15,0.00,"1,758.70",0.00,"1,159.30",1,1,1,1,1,1,0,0,0,4,0
1,19,35,0,7,58.00,3,5,0,1,1,1,1,1,1,3.65,37.00,40.30,21.25,43.05,65.15,690.85,742.95,385.00,741.65,1,1,1,1,1,1,1,1,0,4,1
3,5,43,0,16,72.00,3,17,0,1,1,1,0,1,0,5.55,15.75,0.00,6.50,0.00,23.90,62.25,0.00,25.00,0.00,0,0,0,0,1,1,1,1,0,3,0
1,24,61,1,6,112.00,4,3,0,1,4,0,0,1,0,8.20,0.00,0.00,11.00,0.00,210.25,0.00,0.00,265.00,0.00,0,0,0,1,0,0,0,0,1,1,1
3,62,35,1,2,28.00,2,8,0,1,2,0,0,1,0,18.45,0.00,0.00,19.00,0.00,"1,152.70",0.00,0.00,"1,150.00",0.00,1,0,0,0,0,0,0,0,0,2,0
2,14,40,0,13,398.00,5,11,0,1,1,1,1,1,1,6.40,18.00,43.10,23.75,47.70,71.00,259.00,597.80,295.00,644.35,1,1,1,1,1,1,1,1,1,4,1
3,60,48,1,22,106.00,3,21,0,1,3,1,0,1,1,13.05,44.25,0.00,17.00,69.55,760.95,"2,601.85",0.00,"1,050.00","4,154.55",1,1,1,0,1,1,1,1,0,4,0
2,30,74,1,12,10.00,1,3,1,1,2,1,0,1,0,7.25,30.25,0.00,17.25,0.00,225.30,906.00,0.00,585.00,0.00,0,0,0,0,1,1,1,1,0,3,0
1,40,42,1,16,108.00,3,17,0,0,4,0,1,0,0,4.95,0.00,29.70,0.00,0.00,205.65,0.00,"1,151.35",0.00,0.00,1,0,0,1,0,0,0,0,1,2,1
2,42,50,1,17,85.00,2,15,0,1,4,0,0,1,0,14.30,0.00,0.00,11.50,0.00,567.95,0.00,0.00,485.00,0.00,0,0,0,0,0,0,0,0,0,1,0
1,20,34,0,14,51.00,3,9,0,1,1,0,0,0,0,5.65,0.00,0.00,0.00,0.00,126.40,0.00,0.00,0.00,0.00,1,0,0,1,0,0,0,0,0,2,1
1,4,22,1,1,22.00,2,2,0,1,3,0,0,1,0,2.25,0.00,0.00,23.50,0.00,8.00,0.00,0.00,85.00,0.00,0,0,0,0,1,0,1,1,0,3,0
2,44,49,1,2,66.00,2,8,0,1,4,1,0,1,1,4.25,43.25,0.00,38.75,39.55,184.90,"1,980.05",0.00,"1,655.00","1,655.90",1,1,1,0,1,1,1,1,0,4,0
3,49,63,0,18,10.00,2,2,1,0,1,1,0,1,0,13.90,33.25,0.00,12.75,0.00,668.95,"1,624.60",0.00,615.00,0.00,0,0,0,0,1,1,1,1,0,3,0
3,5,36,1,2,34.00,1,4,0,1,2,1,0,0,0,3.50,19.50,0.00,0.00,0.00,14.20,105.90,0.00,0.00,0.00,0,0,0,0,1,0,1,1,0,3,1
3,70,50,1,29,67.00,1,22,0,0,4,0,0,1,0,51.90,0.00,0.00,15.75,0.00,"3,438.40",0.00,0.00,"1,075.00",0.00,1,0,0,0,0,0,0,0,0,2,0
1,30,57,1,16,19.00,1,1,0,0,4,0,0,1,0,7.25,0.00,0.00,8.50,0.00,200.10,0.00,0.00,285.00,0.00,0,0,0,0,0,0,0,0,0,1,1
2,28,48,0,20,128.00,4,4,0,1,1,1,1,1,1,10.00,20.75,53.60,26.50,55.30,313.05,590.90,"1,481.35",710.00,"1,424.20",0,1,1,1,1,1,1,1,1,4,1
1,5,28,1,3,39.00,5,1,0,0,6,1,1,1,1,4.70,24.25,44.65,16.50,32.50,30.75,131.90,184.25,60.00,106.20,1,1,1,1,1,1,1,1,0,4,0
2,27,35,0,12,56.00,1,3,0,1,1,1,1,1,1,8.25,32.50,35.65,11.00,33.85,202.55,897.95,903.25,205.00,805.95,0,1,1,0,1,1,1,1,1,4,0
2,17,39,0,12,45.00,4,10,0,1,1,0,1,0,0,8.65,0.00,28.95,0.00,0.00,133.10,0.00,450.20,0.00,0.00,0,0,0,0,0,0,0,0,1,1,1
1,4,37,1,8,25.00,1,1,0,1,5,0,0,0,0,2.50,0.00,0.00,0.00,0.00,9.15,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,1,0
1,30,23,1,0,24.00,2,1,0,1,4,1,0,0,0,13.35,22.50,0.00,0.00,0.00,397.40,636.35,0.00,0.00,0.00,0,0,0,1,1,1,0,1,0,3,0
3,71,40,1,19,53.00,4,14,0,1,2,1,0,1,1,10.15,40.00,0.00,27.75,38.35,781.70,"2,912.30",0.00,"2,030.00","2,590.65",1,0,1,1,1,1,1,1,0,4,0
3,67,77,0,55,49.00,1,45,1,1,1,0,0,1,0,25.35,0.00,0.00,26.75,0.00,"1,692.00",0.00,0.00,"1,755.00",0.00,0,0,0,0,0,1,0,0,0,1,0
3,24,48,1,3,38.00,1,16,0,1,2,0,0,1,0,5.55,0.00,0.00,11.25,0.00,133.40,0.00,0.00,265.00,0.00,0,0,0,0,0,0,0,0,0,1,0
1,24,54,1,7,84.00,3,10,0,1,2,0,1,1,0,11.45,0.00,28.70,10.50,0.00,288.05,0.00,675.40,220.00,0.00,0,0,0,1,0,0,0,0,1,1,1
2,59,54,0,32,126.00,1,22,0,1,1,1,0,1,0,13.60,28.75,0.00,11.75,0.00,796.40,"1,625.10",0.00,660.00,0.00,0,0,0,0,1,1,1,1,0,3,0
3,59,32,0,9,73.00,4,5,0,0,1,1,0,1,0,29.20,21.50,0.00,12.75,0.00,"1,726.60","1,231.90",0.00,655.00,0.00,1,0,0,0,1,1,0,0,1,2,1
3,44,37,1,1,41.00,4,8,0,1,6,0,0,0,0,9.15,0.00,0.00,0.00,0.00,387.95,0.00,0.00,0.00,0.00,1,1,0,1,0,0,0,0,1,2,0
1,19,31,1,0,22.00,4,2,0,0,3,0,0,0,0,4.85,0.00,0.00,0.00,0.00,88.90,0.00,0.00,0.00,0.00,1,0,0,0,0,0,0,0,0,2,1
2,58,46,1,23,23.00,1,2,0,1,2,0,1,1,0,11.10,0.00,25.60,10.50,0.00,620.75,0.00,"1,471.40",625.00,0.00,0,0,0,1,0,0,0,0,0,1,0
1,41,53,1,22,94.00,2,25,0,0,2,0,0,1,0,12.65,0.00,0.00,11.75,0.00,488.15,0.00,0.00,500.00,0.00,1,0,0,0,0,0,0,1,0,2,0
2,16,33,0,1,30.00,3,7,0,0,4,1,1,1,1,9.25,21.00,41.40,17.75,41.00,138.50,282.30,634.10,265.00,595.30,0,1,0,0,1,1,1,1,0,3,1
3,13,36,0,11,31.00,2,0,0,0,1,0,0,0,0,2.30,0.00,0.00,0.00,0.00,30.50,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,1,0,1,1
1,60,53,0,22,171.00,1,37,0,1,1,1,0,1,0,9.90,31.75,0.00,18.00,0.00,608.65,"1,972.10",0.00,"1,070.00",0.00,0,0,0,0,1,1,1,1,0,3,0
2,72,49,1,23,102.00,1,27,0,1,6,0,0,1,0,41.15,0.00,0.00,33.25,0.00,"3,098.55",0.00,0.00,"2,345.00",0.00,1,0,0,0,0,0,0,0,0,2,0
2,33,39,0,17,27.00,4,3,0,1,1,1,1,1,1,9.70,21.75,41.75,8.50,61.60,294.80,680.30,"1,342.05",255.00,"2,019.75",1,1,1,1,0,1,0,0,1,4,0
2,72,45,1,25,98.00,4,20,0,1,2,0,0,1,1,30.25,0.00,0.00,13.25,42.85,"2,182.65",0.00,0.00,900.00,"2,940.35",1,1,1,0,1,1,1,1,0,4,0
1,66,54,1,8,591.00,4,25,0,1,2,1,1,1,1,25.00,34.25,45.00,16.00,53.00,"1,636.25","2,242.55","2,816.25","1,005.00","3,538.50",1,1,1,0,1,1,1,1,0,4,0
3,53,37,1,7,25.00,1,2,0,1,6,1,0,1,0,5.40,52.00,0.00,34.00,0.00,291.50,"2,794.95",0.00,"1,660.00",0.00,0,0,0,0,1,1,1,1,0,3,0
2,22,28,1,0,36.00,4,0,0,0,4,1,1,1,1,9.70,21.50,39.90,9.50,42.90,220.75,480.10,857.20,175.00,883.20,1,0,1,1,1,1,1,1,1,4,0
2,14,26,1,1,25.00,2,0,0,1,3,0,0,0,0,4.40,0.00,0.00,0.00,0.00,71.20,0.00,0.00,0.00,0.00,0,0,0,0,1,0,1,0,0,3,0
1,52,49,0,18,69.00,2,13,0,1,2,0,0,1,1,18.35,0.00,0.00,19.00,34.50,893.25,0.00,0.00,935.00,"1,711.70",0,0,0,0,1,1,1,1,0,3,0
3,33,30,1,5,22.00,1,0,0,0,2,1,0,1,1,5.55,33.75,0.00,37.25,30.00,211.05,"1,129.25",0.00,"1,215.00",946.80,0,0,1,0,1,1,1,1,0,3,0
3,72,66,0,26,67.00,2,37,1,1,1,1,0,1,0,39.10,65.00,0.00,39.75,0.00,"2,743.65","4,748.45",0.00,"2,830.00",0.00,1,0,0,0,1,1,1,1,0,3,0
1,40,40,1,3,73.00,4,12,0,1,4,0,0,1,1,10.00,0.00,0.00,14.00,27.15,376.60,0.00,0.00,555.00,"1,035.50",1,1,0,0,1,1,1,1,0,3,1
2,29,26,0,1,22.00,4,2,0,1,1,0,1,1,1,6.10,0.00,47.00,24.25,35.55,175.30,0.00,"1,265.65",710.00,965.90,1,1,1,1,1,0,1,1,1,4,1
3,63,67,0,22,9.00,2,12,1,0,1,0,0,1,0,18.05,0.00,0.00,19.00,0.00,"1,140.20",0.00,0.00,"1,135.00",0.00,0,0,0,0,1,1,1,1,0,3,0
2,56,54,0,25,147.00,3,31,0,1,1,1,1,1,1,12.70,24.50,39.05,24.25,34.20,763.10,"1,348.15","2,108.10","1,310.00","1,848.85",1,0,1,1,1,0,0,0,1,2,0
3,60,50,1,26,239.00,2,19,0,1,2,1,0,1,1,21.50,77.75,0.00,10.25,64.20,"1,377.00","4,628.50",0.00,570.00,"3,756.15",0,1,1,0,1,1,1,1,0,4,0
3,28,22,1,3,23.00,3,1,0,0,5,0,0,0,0,10.95,0.00,0.00,0.00,0.00,263.95,0.00,0.00,0.00,0.00,0,0,0,0,1,0,0,0,1,1,0
2,39,39,0,19,29.00,4,6,0,0,1,0,0,1,0,5.95,0.00,0.00,21.25,0.00,227.85,0.00,0.00,835.00,0.00,1,0,0,1,0,0,0,1,0,2,0
3,65,39,1,18,32.00,2,15,0,0,4,0,0,1,0,21.10,0.00,0.00,9.75,0.00,"1,432.80",0.00,0.00,585.00,0.00,0,0,0,0,1,0,1,0,0,3,0
3,29,31,0,7,30.00,3,7,0,1,1,1,0,1,0,7.60,33.75,0.00,14.50,0.00,240.85,937.85,0.00,395.00,0.00,0,0,1,0,1,1,1,1,0,3,0
3,28,36,0,8,57.00,2,13,0,1,2,1,0,1,0,9.60,21.75,0.00,17.25,0.00,272.85,607.95,0.00,435.00,0.00,0,0,0,0,1,1,1,1,0,3,0
1,2,18,0,0,20.00,2,0,0,0,1,1,0,1,1,3.75,22.25,0.00,23.50,27.10,4.45,44.65,0.00,15.00,25.65,0,0,1,0,1,1,1,1,0,3,1
3,67,52,0,13,248.00,2,20,0,1,3,1,1,1,0,35.85,39.75,34.30,22.25,0.00,"2,368.90","2,522.75","2,170.85","1,435.00",0.00,1,0,0,0,1,0,1,1,0,3,0
3,5,35,1,9,59.00,3,8,0,1,5,1,1,1,1,3.10,18.50,37.90,22.75,26.40,21.45,114.80,140.35,120.00,109.60,0,0,1,1,1,1,0,0,1,4,0
3,48,35,0,10,24.00,2,6,0,0,1,1,0,1,0,16.95,43.00,0.00,28.50,0.00,874.45,"2,007.40",0.00,"1,270.00",0.00,0,0,0,0,1,0,1,1,0,3,0
2,10,26,1,4,25.00,1,4,0,1,3,0,0,0,0,3.70,0.00,0.00,0.00,0.00,38.20,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,1,0
2,17,28,0,3,37.00,3,2,0,1,1,0,0,0,0,5.50,0.00,0.00,0.00,0.00,84.25,0.00,0.00,0.00,0.00,1,0,0,0,0,0,1,1,0,3,1
1,21,24,1,0,30.00,4,0,0,1,5,1,1,1,1,17.80,23.75,36.30,10.50,31.75,374.05,513.65,738.90,205.00,642.20,1,1,0,1,0,1,1,0,1,4,0
2,25,51,0,9,66.00,4,13,0,0,2,1,1,1,1,6.45,16.25,48.15,31.00,34.55,140.85,415.55,"1,202.65",790.00,828.25,1,1,1,1,1,1,1,1,1,4,0
3,44,31,0,8,16.00,1,3,0,0,1,0,0,1,0,14.40,0.00,0.00,12.00,0.00,632.95,0.00,0.00,490.00,0.00,0,0,0,0,0,0,0,0,0,1,1
2,59,49,0,28,429.00,4,23,0,1,2,1,1,1,1,10.20,24.25,42.85,16.00,43.35,592.20,"1,524.80","2,444.70",885.00,"2,450.90",1,0,1,0,1,0,1,1,1,4,1
2,11,26,0,7,20.00,2,4,0,0,1,0,0,0,0,6.95,0.00,0.00,0.00,0.00,84.05,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,1,0
2,50,68,1,32,262.00,3,28,0,0,2,1,1,1,1,12.40,20.50,40.80,18.25,25.15,601.10,993.65,"2,025.25",870.00,"1,217.35",0,0,0,1,1,0,1,1,1,3,0
3,23,25,1,2,28.00,3,1,0,1,5,0,0,0,0,4.15,0.00,0.00,0.00,0.00,94.25,0.00,0.00,0.00,0.00,1,0,0,0,0,0,0,0,0,2,0
1,17,19,0,0,18.00,2,0,0,1,2,0,1,0,0,7.10,0.00,24.95,0.00,0.00,120.35,0.00,401.80,0.00,0.00,1,0,0,1,0,0,0,0,1,2,1
1,15,62,1,3,144.00,3,21,0,0,2,1,0,1,1,5.25,15.50,0.00,31.75,33.95,81.05,237.90,0.00,490.00,446.10,0,1,0,0,1,1,1,1,0,3,0
2,68,57,1,38,33.00,1,9,0,1,2,0,0,1,0,13.50,0.00,0.00,19.00,0.00,901.00,0.00,0.00,"1,240.00",0.00,1,0,0,0,0,0,0,0,0,2,0
1,69,42,1,23,19.00,3,0,0,1,2,0,1,1,0,25.95,0.00,36.90,18.75,0.00,"1,812.15",0.00,"2,630.50","1,270.00",0.00,0,0,0,1,0,0,0,0,1,1,0
1,30,24,1,3,30.00,1,7,0,1,5,0,0,0,0,6.75,0.00,0.00,0.00,0.00,171.75,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,1,1
3,22,30,0,8,41.00,2,8,0,0,1,1,0,1,1,6.10,22.75,0.00,13.25,21.35,119.95,441.25,0.00,290.00,467.05,0,1,0,0,1,1,0,1,0,3,0
2,10,20,1,1,20.00,2,0,0,1,4,0,0,0,0,5.90,0.00,0.00,0.00,0.00,48.95,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,1,1
1,72,59,1,12,65.00,3,21,0,1,6,0,1,1,0,34.65,0.00,36.45,40.75,0.00,"2,519.30",0.00,"2,583.90","2,910.00",0.00,1,0,0,0,1,0,0,0,0,2,0
2,34,24,1,5,17.00,4,0,0,1,2,0,0,1,0,15.25,0.00,0.00,4.75,0.00,522.45,0.00,0.00,150.00,0.00,0,0,0,0,1,0,0,1,0,3,0
2,43,49,1,18,66.00,1,22,0,0,4,0,0,1,0,8.60,0.00,0.00,20.75,0.00,376.70,0.00,0.00,875.00,0.00,1,0,0,0,0,1,0,1,0,3,0
3,31,37,1,15,18.00,4,5,0,0,3,1,1,1,1,5.20,19.50,47.25,15.75,39.80,151.70,611.10,"1,457.95",460.00,"1,170.30",0,1,1,1,1,0,1,0,1,4,0
2,6,27,1,5,26.00,4,2,0,0,5,1,0,0,0,5.60,12.00,0.00,0.00,0.00,30.35,72.50,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,1,1
2,48,42,0,21,46.00,4,4,0,0,1,0,0,1,0,14.45,0.00,0.00,41.50,0.00,618.10,0.00,0.00,"1,935.00",0.00,0,0,0,0,0,1,1,0,0,3,0
2,50,25,0,6,19.00,1,5,0,0,3,0,0,1,0,7.25,0.00,0.00,7.50,0.00,356.15,0.00,0.00,375.00,0.00,0,0,0,0,0,0,0,0,0,1,0
3,20,41,1,19,58.00,2,6,0,1,2,0,0,0,0,5.25,0.00,0.00,0.00,0.00,98.20,0.00,0.00,0.00,0.00,1,0,0,0,0,0,0,0,0,2,0
3,61,73,0,10,25.00,1,21,1,0,1,0,0,1,0,16.65,0.00,0.00,71.00,0.00,965.60,0.00,0.00,"4,350.00",0.00,0,0,0,0,0,0,0,0,0,1,0
2,6,21,0,0,15.00,2,1,0,1,1,0,0,0,0,3.65,0.00,0.00,0.00,0.00,19.40,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,1,0
2,1,22,0,2,35.00,2,2,0,0,1,0,0,0,0,1.65,0.00,0.00,0.00,0.00,1.65,0.00,0.00,0.00,0.00,0,0,0,1,0,0,0,0,1,1,1
1,21,43,0,13,41.00,2,1,0,1,1,1,1,1,1,6.15,23.75,45.40,12.25,37.25,118.15,497.15,878.60,195.00,763.50,1,1,1,1,1,1,1,1,1,4,1
3,7,32,0,1,71.00,4,3,0,0,2,1,1,0,1,3.60,15.25,41.00,0.00,28.05,19.10,122.10,245.65,0.00,157.15,1,0,1,1,1,1,1,1,1,4,0
3,65,56,1,19,608.00,3,34,0,1,2,1,0,1,1,14.55,69.50,0.00,20.25,68.30,964.85,"4,584.80",0.00,"1,300.00","4,325.60",0,1,1,0,1,1,1,1,0,4,0
1,64,37,0,10,44.00,4,9,0,1,1,0,1,1,0,16.15,0.00,35.05,22.00,0.00,965.30,0.00,"2,337.25","1,350.00",0.00,1,1,0,0,0,0,1,0,1,2,0
3,4,30,0,0,41.00,2,0,0,0,2,0,0,0,0,2.00,0.00,0.00,0.00,0.00,9.90,0.00,0.00,0.00,0.00,0,0,0,0,1,1,1,0,0,3,1
1,67,45,1,22,83.00,3,11,0,1,2,0,0,1,0,27.00,0.00,0.00,10.75,0.00,"1,724.80",0.00,0.00,640.00,0.00,1,0,0,0,0,0,1,0,1,2,0
2,22,35,0,12,28.00,2,3,0,0,2,0,0,0,0,6.60,0.00,0.00,0.00,0.00,180.55,0.00,0.00,0.00,0.00,1,0,1,1,0,0,0,0,0,2,1
3,51,37,1,17,101.00,2,10,0,1,2,0,0,1,0,14.95,0.00,0.00,9.50,0.00,736.85,0.00,0.00,480.00,0.00,1,0,0,0,0,1,1,0,0,3,0
1,50,28,0,6,28.00,1,10,0,1,1,1,1,1,1,6.40,17.25,36.85,12.75,22.00,330.95,851.70,"1,869.40",600.00,997.00,1,0,0,0,0,1,1,1,0,3,0
1,31,47,1,18,35.00,2,0,0,0,2,0,0,0,0,11.95,0.00,0.00,0.00,0.00,390.60,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,1,0
3,4,28,0,0,39.00,2,3,0,1,1,1,0,1,0,7.10,15.00,0.00,12.75,0.00,23.80,70.45,0.00,25.00,0.00,0,0,0,0,1,1,1,0,0,3,1
3,60,56,0,19,51.00,4,11,0,0,1,0,1,1,1,15.25,0.00,57.45,28.50,67.00,873.70,0.00,"3,404.10","1,630.00","4,046.25",1,1,1,1,1,1,1,1,1,4,0
